property_id,prop_type,price,baths_half,baths_full,beds,city,postal_code,state_code,county,building_size,lot_size
M2410615438,single_family,799000,0.0,2.0,2,San Diego,92107,CA,San Diego,2498.0,5078.0
M1134662489,single_family,13250000,0.0,24.0,20,San Diego,92101,CA,San Diego,3321.0,8121.0
M1318515866,single_family,2299000,1.0,4.0,4,San Diego,92127,CA,San Diego,3517.0,9835.0
M1318909683,single_family,1299999,1.0,3.0,4,San Diego,92128,CA,San Diego,3823.0,6685.0
M1048290675,single_family,649900,0.0,2.0,3,San Diego,92117,CA,San Diego,4477.0,45302.0
M2363127286,single_family,850000,1.0,2.0,3,San Diego,92129,CA,San Diego,8303.0,59677.0
M2845042199,single_family,975000,1.0,2.0,4,San Diego,92120,CA,San Diego,3670.0,6090.0
M1641514861,single_family,1649900,0.0,4.0,5,San Diego,92130,CA,San Diego,1118.0,7500.0
M2343129996,single_family,1299000,0.0,3.0,4,San Diego,92131,CA,San Diego,1370.0,1173.0
M1731394998,single_family,1199995,1.0,3.0,4,San Diego,92120,CA,San Diego,1349.0,5705.0
M2750040489,single_family,1200000,1.0,3.0,5,San Diego,92127,CA,San Diego,728.0,3253.0
M1403386622,single_family,4999999,2.0,3.0,4,La Jolla,92037,CA,San Diego,2823.0,53579.0
M1227035132,single_family,3695000,2.0,4.0,4,San Diego,92127,CA,San Diego,1891.0,7499.0
M2332345617,single_family,845000,1.0,2.0,4,San Diego,92129,CA,San Diego,1016.0,4762.0
M1254019650,single_family,1299000,1.0,4.0,4,San Diego,92130,CA,San Diego,4613.0,27878.0
M1364958985,single_family,639000,0.0,2.0,3,San Diego,92119,CA,San Diego,1200.0,13504.0
M1146378150,single_family,1599900,0.0,3.0,3,San Diego,92109,CA,San Diego,2104.0,10889.0
M1175118050,single_family,529000,0.0,3.0,4,San Diego,92154,CA,San Diego,3170.0,6000.0
M2208881746,single_family,600000,0.0,1.0,3,San Diego,92105,CA,San Diego,3176.0,7000.0
M2046489914,single_family,1850000,1.0,2.0,3,San Diego,92103,CA,San Diego,1092.0,5500.0
M1701272774,single_family,699000,1.0,2.0,4,San Diego,92126,CA,San Diego,2008.0,8949.0
M1170579829,single_family,619000,0.0,2.0,3,San Diego,92105,CA,San Diego,2109.0,28314.0
M1691902911,single_family,1449000,1.0,5.0,5,San Diego,92131,CA,San Diego,2333.0,4464.0
M2067502862,single_family,680000,1.0,1.0,3,San Diego,92117,CA,San Diego,5500.0,138521.0
M1896367106,single_family,689000,0.0,2.0,4,Anaheim Hills,92807,CA,Orange,1382.0,7150.0
M1802846038,single_family,669900,0.0,2.0,4,Anaheim,92802,CA,Orange,1664.0,7706.0
M1794705615,single_family,1149888,0.0,3.0,5,Anaheim Hills,92808,CA,Orange,3139.0,7125.0
M2080460862,single_family,2275000,1.0,4.0,5,Anaheim Hills,92807,CA,Orange,4193.0,47916.0
M1805736334,single_family,825000,1.0,2.0,4,Anaheim,92807,CA,Orange,2218.0,23250.0
M1496653155,single_family,799900,0.0,3.0,4,Anaheim,92804,CA,Orange,2525.0,3469.0
M1597697024,single_family,649000,0.0,2.0,3,Anaheim,92804,CA,Orange,1379.0,6060.0
M2250505358,single_family,650000,0.0,2.0,3,Anaheim Hills,92807,CA,Orange,1419.0,5880.0
M2750797487,single_family,695000,1.0,2.0,4,Anaheim,92806,CA,Orange,2010.0,7722.0
M2280441282,single_family,720000,0.0,2.0,4,Anaheim,92806,CA,Orange,1507.0,7700.0
M1527450723,single_family,599900,0.0,2.0,3,Anaheim,92804,CA,Orange,1348.0,7182.0
M2343223023,single_family,2900000,1.0,5.0,5,Anaheim,92807,CA,Orange,5134.0,63554.0
M2965912954,single_family,489000,0.0,1.0,3,Anaheim,92801,CA,Orange,986.0,3328.0
M2107627734,single_family,948000,1.0,2.0,4,Anaheim Hills,92807,CA,Orange,3094.0,9240.0
M2727446262,single_family,659900,0.0,2.0,3,Anaheim,92807,CA,Orange,1285.0,6363.0
M2249275582,single_family,960000,1.0,2.0,3,Anaheim Hills,92807,CA,Orange,2461.0,11400.0
M1465924651,single_family,615000,0.0,2.0,4,Anaheim,92804,CA,Orange,1481.0,5000.0
M2354178599,single_family,1300000,0.0,4.0,5,Anaheim,92804,CA,Orange,5819.0,29450.0
M2115286849,single_family,680000,0.0,3.0,3,Anaheim,92805,CA,Orange,1435.0,6348.0
M2181414301,single_family,450000,1.0,1.0,2,Anaheim Hills,92807,CA,Orange,1012.0,1400.0
M2325939575,single_family,599900,0.0,1.0,3,Anaheim,92804,CA,Orange,1234.0,7344.0
M2681236493,single_family,679900,0.0,2.0,4,Anaheim,92807,CA,Orange,1704.0,5000.0
M2913505666,single_family,600000,0.0,2.0,3,Anaheim,92804,CA,Orange,1434.0,8260.0
M1144411769,single_family,755000,0.0,2.0,4,Anaheim,92806,CA,Orange,2176.0,7242.0
M1162341763,single_family,600000,0.0,2.0,4,Anaheim,92802,CA,Orange,1455.0,6420.0
M1211011083,single_family,648888,0.0,2.0,3,Anaheim,92802,CA,Orange,1077.0,6300.0
M1252408471,single_family,819000,0.0,3.0,4,Anaheim,92806,CA,Orange,2529.0,8200.0
M1786560821,single_family,644900,0.0,2.0,3,Anaheim,92802,CA,Orange,1321.0,6000.0
M1184254137,single_family,649000,0.0,2.0,3,Anaheim,92805,CA,Orange,1402.0,6226.0
M1674576664,single_family,650000,0.0,2.0,4,Anaheim,92804,CA,Orange,1536.0,8400.0
M1144486301,single_family,669000,0.0,2.0,3,Anaheim,92802,CA,Orange,1322.0,6161.0
M2354365540,single_family,1399000,1.0,3.0,5,Anaheim Hills,92807,CA,Orange,3383.0,10800.0
M1944738300,single_family,849000,0.0,3.0,4,Anaheim Hills,92808,CA,Orange,2523.0,6400.0
M1253531524,single_family,645000,0.0,2.0,3,Anaheim,92802,CA,Orange,1218.0,7758.0
M2346167032,single_family,838000,0.0,3.0,3,Anaheim Hills,92807,CA,Orange,2436.0,5550.0
M1436803503,single_family,699900,0.0,2.0,3,Anaheim Hills,92807,CA,Orange,1499.0,5000.0
M2240145426,single_family,534900,1.0,2.0,2,Anaheim Hills,92807,CA,Orange,1404.0,1537.0
M1232848926,single_family,799000,0.0,2.0,4,Anaheim,92805,CA,Orange,1737.0,6057.0
M2567155997,single_family,639000,1.0,2.0,3,Anaheim,92801,CA,Orange,1423.0,6209.0
M2837191039,single_family,495000,0.0,1.0,2,Anaheim,92805,CA,Orange,816.0,5996.0
M1254427862,single_family,279900,0.0,2.0,2,Anaheim,92806,CA,Orange,1287.0,6600.0
M2727841666,single_family,685000,0.0,2.0,4,Anaheim,92806,CA,Orange,1358.0,6000.0
M2829668668,single_family,650000,0.0,2.0,4,Anaheim,92801,CA,Orange,3738.0,56041.0
M1448484190,single_family,619999,0.0,2.0,3,Anaheim,92804,CA,Orange,3136.0,10000.0
M1089499713,single_family,1499000,1.0,3.0,4,Anaheim Hills,92807,CA,Orange,2563.0,7000.0
M2330738932,single_family,1016500,0.0,3.0,4,Anaheim Hills,92807,CA,Orange,1100.0,5795.0
M2323956531,single_family,829000,0.0,3.0,5,Anaheim Hills,92807,CA,Orange,2765.0,9300.0
M2680344036,single_family,575000,0.0,2.0,3,Anaheim,92805,CA,Orange,2076.0,3406.0
M2232953099,single_family,844999,1.0,2.0,3,Anaheim Hills,92807,CA,Orange,1584.0,7350.0
M1118659107,single_family,750000,1.0,2.0,3,Anaheim,92801,CA,Orange,1462.0,3750.0
M1891597066,single_family,735000,0.0,2.0,3,Anaheim Hills,92807,CA,Orange,2358.0,6005.0
M1967180346,single_family,669900,1.0,2.0,3,Anaheim Hills,92807,CA,Orange,1747.0,7480.0
M2208804768,single_family,812888,0.0,3.0,4,Anaheim Hills,92807,CA,Orange,2216.0,6264.0
M1039438684,single_family,700000,1.0,2.0,4,Anaheim,92805,CA,Orange,1443.0,7200.0
M1720620921,single_family,835000,0.0,3.0,4,Anaheim Hills,92808,CA,Orange,2192.0,11200.0
M1495364746,single_family,699900,0.0,3.0,5,Anaheim,92804,CA,Orange,1128.0,6188.0
M2180743514,single_family,920000,1.0,2.0,4,Anaheim Hills,92807,CA,Orange,1480.0,6800.0
M2649550996,single_family,554900,1.0,1.0,3,Anaheim,92801,CA,Orange,2666.0,187308.0
M1922274885,single_family,675000,0.0,2.0,4,Anaheim,92801,CA,Orange,1312.0,7400.0
M1476078383,single_family,2250000,0.0,3.0,4,Anaheim Hills,92808,CA,Orange,1240.0,5000.0
M9133261535,single_family,694911,3.0,3.0,4,Anaheim,92805,CA,Orange,1438.0,8090.0
M9751963260,single_family,657311,2.0,2.0,3,Anaheim,92805,CA,Orange,1692.0,4050.0
M2377524137,single_family,669995,0.0,2.0,4,Anaheim,92804,CA,Orange,1567.0,7320.0
M1974886447,single_family,615000,0.0,2.0,3,Anaheim Hills,92807,CA,Orange,1859.0,7704.0
M1655980958,single_family,639900,0.0,2.0,4,Anaheim,92804,CA,Orange,2700.0,6745.0
M2887302634,single_family,533000,1.0,2.0,3,Anaheim,92801,CA,Orange,1953.0,6000.0
M2773022510,single_family,689000,0.0,2.0,4,Anaheim,92807,CA,Orange,2319.0,9100.0
M1143522462,single_family,739000,0.0,3.0,5,Anaheim,92802,CA,Orange,1585.0,8100.0
M2013278317,single_family,849900,1.0,3.0,4,Anaheim,92802,CA,Orange,1863.0,2800.0
M1944104779,single_family,775000,1.0,2.0,4,Anaheim Hills,92807,CA,Orange,1661.0,4320.0
M2145415400,single_family,899900,1.0,2.0,4,Anaheim Hills,92807,CA,Orange,12873.0,52272.0
M2359061049,single_family,749000,1.0,2.0,3,Anaheim Hills,92808,CA,Orange,1319.0,8052.0
M2289075609,single_family,675000,1.0,2.0,3,Anaheim Hills,92807,CA,Orange,1909.0,7210.0
M1764184808,single_family,715000,1.0,2.0,3,Anaheim Hills,92808,CA,Orange,1034.0,6240.0
M2075616290,single_family,3999900,3.0,8.0,6,Anaheim Hills,92807,CA,Orange,1764.0,4080.0
M1422099903,single_family,699900,0.0,2.0,3,Anaheim,92804,CA,Orange,3478.0,5414.0
M2667619903,single_family,724900,1.0,2.0,4,Anaheim,92806,CA,Orange,815.0,7439.0
M9615707304,single_family,668880,3.0,3.0,3,Anaheim,92802,CA,Orange,2578.0,5850.0
M2869766822,single_family,480000,0.0,1.0,2,Anaheim,92805,CA,Orange,1300.0,6755.0
M1805438207,single_family,744900,1.0,2.0,3,Anaheim Hills,92808,CA,Orange,2152.0,7420.0
M1432170848,single_family,959900,0.0,4.0,6,Anaheim Hills,92807,CA,Orange,1814.0,8550.0
M2897332247,single_family,484999,0.0,1.0,2,Anaheim,92804,CA,Orange,1556.0,5096.0
M2364949068,single_family,860000,1.0,2.0,4,Anaheim Hills,92807,CA,Orange,2240.0,5750.0
M2959018755,single_family,620000,1.0,1.0,3,Anaheim,92805,CA,Orange,1393.0,1652.0
M1892044257,single_family,729900,0.0,2.0,5,Anaheim Hills,92807,CA,Orange,1348.0,7200.0
M1430353072,single_family,819000,0.0,3.0,4,Anaheim Hills,92807,CA,Orange,1743.0,7200.0
M1128014755,single_family,644999,0.0,2.0,3,Anaheim,92806,CA,Orange,6118.0,23552.0
M1736980670,single_family,845000,0.0,3.0,5,Anaheim Hills,92808,CA,Orange,1352.0,7210.0
M2214879117,single_family,525000,1.0,2.0,2,Anaheim Hills,92807,CA,Orange,2011.0,4241.0
M1527711584,single_family,635999,0.0,2.0,3,Anaheim,92804,CA,Orange,2445.0,6050.0
M1948874819,single_family,650000,0.0,2.0,4,Anaheim Hills,92807,CA,Orange,1291.0,6479.0
M2960873827,single_family,2795000,1.0,7.0,7,Anaheim Hills,92808,CA,Orange,2283.0,7665.0
M1481688145,single_family,634000,0.0,2.0,3,Anaheim,92804,CA,Orange,2494.0,4320.0
M2357777773,single_family,760000,0.0,3.0,5,Anaheim,92805,CA,Orange,1460.0,5000.0
M2516879165,single_family,786000,0.0,3.0,4,Anaheim,92805,CA,Orange,1904.0,7350.0
M2569056560,single_family,579000,0.0,2.0,4,Anaheim,92801,CA,Orange,1502.0,6420.0
M1604963883,single_family,699888,0.0,3.0,5,Anaheim,92804,CA,Orange,1601.0,6340.0
M2144260156,single_family,625000,1.0,2.0,3,Anaheim Hills,92807,CA,Orange,1769.0,6575.0
M1723751261,single_family,729900,0.0,2.0,3,Anaheim Hills,92808,CA,Orange,1420.0,5000.0
M1890628151,single_family,699000,0.0,2.0,4,Anaheim Hills,92807,CA,Orange,1794.0,7344.0
M1638130572,single_family,630000,0.0,2.0,4,Anaheim,92804,CA,Orange,1501.0,5000.0
M2799019616,single_family,594900,0.0,2.0,3,Anaheim,92801,CA,Orange,1949.0,8400.0
M2789852194,single_family,619900,0.0,2.0,3,Anaheim,92801,CA,Orange,2200.0,6960.0
M1738583106,single_family,749900,0.0,2.0,3,Anaheim Hills,92808,CA,Orange,2416.0,9222.0
M1222670249,single_family,629900,0.0,2.0,3,Anaheim,92806,CA,Orange,1632.0,1783.0
M2638008000,single_family,685000,0.0,2.0,4,Anaheim,92807,CA,Orange,1232.0,6875.0
M1035924313,single_family,699900,1.0,2.0,4,Anaheim,92806,CA,Orange,1435.0,7200.0
M1264711307,single_family,689900,0.0,3.0,4,Anaheim,92802,CA,Orange,2024.0,5328.0
M1713854967,single_family,749900,0.0,3.0,4,Anaheim,92804,CA,Orange,2282.0,10264.0
M2212978554,single_family,570000,1.0,2.0,3,Anaheim Hills,92807,CA,Orange,1360.0,6000.0
M2819828533,single_family,679900,0.0,2.0,3,Anaheim,92807,CA,Orange,1931.0,7500.0
M1394916584,single_family,715000,0.0,2.0,4,Anaheim Hills,92807,CA,Orange,1650.0,7650.0
M1718459497,single_family,770000,1.0,2.0,4,Anaheim Hills,92808,CA,Orange,1774.0,6060.0
M2960436083,single_family,825000,0.0,3.0,4,Anaheim Hills,92808,CA,Orange,2113.0,8100.0
M2733697494,single_family,620000,0.0,2.0,3,Anaheim,92801,CA,Orange,1285.0,5060.0
M1698315069,single_family,715000,0.0,4.0,4,Anaheim,92804,CA,Orange,1802.0,7488.0
M1264109977,single_family,639000,0.0,2.0,3,Anaheim,92806,CA,Orange,1277.0,7272.0
M2863494772,single_family,699000,0.0,2.0,3,Anaheim,92804,CA,Orange,1317.0,7210.0
M1624342173,single_family,665000,0.0,2.0,4,Anaheim,92804,CA,Orange,1919.0,7251.0
M1286357744,single_family,769999,1.0,2.0,4,Anaheim,92806,CA,Orange,1579.0,7519.0
M2808164293,single_family,649999,0.0,2.0,3,Anaheim,92807,CA,Orange,3558.0,7400.0
M1244508091,single_family,624900,0.0,2.0,3,Anaheim,92806,CA,Orange,1758.0,27666.0
M2911679635,single_family,589000,0.0,2.0,3,Anaheim,92804,CA,Orange,2462.0,4207.0
M1398845955,single_family,679900,0.0,3.0,4,Anaheim,92804,CA,Orange,1543.0,6177.0
M2746810031,single_family,657900,0.0,2.0,3,Anaheim,92806,CA,Orange,1100.0,7442.0
M1239365391,single_family,899900,0.0,4.0,6,Anaheim,92806,CA,Orange,1752.0,5207.0
M1969296556,single_family,865000,0.0,2.0,3,Anaheim Hills,92807,CA,Orange,2034.0,8600.0
M1650614663,single_family,639900,0.0,2.0,3,Anaheim,92804,CA,Orange,1995.0,5283.0
M2293807680,single_family,739000,1.0,2.0,4,Anaheim,92804,CA,Orange,1089.0,6375.0
M2478910245,single_family,619900,0.0,2.0,4,Anaheim,92801,CA,Orange,1003.0,6312.0
M1729620812,single_family,619900,0.0,2.0,3,Anaheim,92804,CA,Orange,4910.0,47916.0
M2575461227,single_family,669900,1.0,2.0,4,Anaheim,92806,CA,Orange,2393.0,2524.0
M2551630620,single_family,799000,1.0,3.0,6,Anaheim,92802,CA,Orange,2639.0,33750.0
M1782983290,single_family,669000,0.0,2.0,4,Anaheim,92802,CA,Orange,1292.0,7200.0
M1292884359,single_family,595000,0.0,1.0,2,Anaheim,92805,CA,Orange,1104.0,7208.0
M2772863999,single_family,560000,0.0,1.0,3,Anaheim,92801,CA,Orange,1253.0,6203.0
M2061119838,single_family,2350000,0.0,3.0,4,Anaheim Hills,92807,CA,Orange,1332.0,6300.0
M9546136627,single_family,797000,1.0,3.0,4,Anaheim,92801,CA,Orange,2735.0,8849.0
M1941496163,single_family,1195000,1.0,2.0,3,Anaheim Hills,92808,CA,Orange,1744.0,5100.0
M2888462953,single_family,650000,0.0,2.0,3,Anaheim,92804,CA,Orange,1445.0,2800.0
M1308945980,single_family,585000,1.0,1.0,3,Anaheim,92805,CA,Orange,896.0,5880.0
M2876537851,single_family,564000,0.0,2.0,4,Anaheim,92805,CA,Orange,1747.0,6420.0
M1005738900,single_family,629900,0.0,2.0,4,Anaheim,92805,CA,Orange,2900.0,15000.0
M2069971463,single_family,605000,0.0,2.0,4,Anaheim,92805,CA,Orange,4946.0,19550.0
M1451669465,single_family,699000,0.0,3.0,4,Anaheim,92805,CA,Orange,1701.0,4050.0
M2596292889,single_family,669900,0.0,2.0,3,Anaheim,92806,CA,Orange,1851.0,7502.0
M2299957264,single_family,614900,0.0,2.0,2,Anaheim Hills,92807,CA,Orange,1432.0,7875.0
M2554336512,single_family,479000,0.0,1.0,3,Anaheim,92801,CA,Orange,1457.0,5800.0
M1596579046,single_family,619900,0.0,3.0,5,Anaheim,92804,CA,Orange,1992.0,5000.0
M1876318029,single_family,1089000,0.0,3.0,5,Anaheim Hills,92808,CA,Orange,1740.0,10560.0
M1741154456,single_family,1950000,1.0,5.0,5,Anaheim Hills,92808,CA,Orange,1962.0,7000.0
M2851080138,single_family,664800,1.0,2.0,3,Anaheim,92801,CA,Orange,1605.0,8400.0
M1599783917,single_family,739000,0.0,3.0,3,Anaheim,92804,CA,Orange,2276.0,7200.0
M1103114807,single_family,639000,1.0,2.0,3,Anaheim,92806,CA,Orange,2863.0,7116.0
M1930689039,single_family,759000,0.0,2.0,3,Anaheim Hills,92808,CA,Orange,959.0,7234.0
M1145570162,single_family,749000,1.0,2.0,3,Anaheim Hills,92807,CA,Orange,1496.0,5150.0
M2331484251,single_family,799000,0.0,2.0,3,Anaheim Hills,92807,CA,Orange,1698.0,7200.0
M1910714494,single_family,799000,1.0,2.0,4,Anaheim Hills,92807,CA,Orange,3400.0,29750.0
M2500017289,single_family,595000,0.0,2.0,3,Anaheim,92802,CA,Orange,2534.0,4978.0
M1420145627,single_family,809900,0.0,3.0,4,Anaheim,92807,CA,Orange,1288.0,7000.0
M1935123687,single_family,895000,1.0,2.0,4,Anaheim Hills,92808,CA,Orange,2680.0,7600.0
M2458726625,single_family,475000,0.0,1.0,3,Anaheim,92801,CA,Orange,2600.0,15000.0
M1090416568,single_family,725000,0.0,2.0,3,Anaheim Hills,92807,CA,Orange,4600.0,22000.0
M1424410391,single_family,610000,0.0,2.0,3,Anaheim,92804,CA,Orange,1452.0,7200.0
M1823400391,single_family,1099999,1.0,3.0,4,Anaheim Hills,92808,CA,Orange,1891.0,2905.0
M1023266488,single_family,819900,1.0,2.0,4,Anaheim Hills,92808,CA,Orange,1621.0,5150.0
M2483928122,single_family,645000,0.0,2.0,3,Anaheim,92806,CA,Orange,1825.0,4602.0
M2353955614,single_family,950000,0.0,3.0,4,Anaheim Hills,92808,CA,Orange,1995.0,7300.0
M2378700200,single_family,849900,1.0,2.0,4,Anaheim Hills,92807,CA,Orange,1698.0,4750.0
M1855225506,single_family,1485000,0.0,4.0,5,Anaheim Hills,92807,CA,Orange,1183.0,3007.0
M1563635953,single_family,629900,1.0,2.0,3,Anaheim,92804,CA,Orange,658.0,5472.0
M2338937440,single_family,755000,0.0,3.0,3,Anaheim Hills,92807,CA,Orange,900.0,3828.0
M2824360457,single_family,649000,0.0,3.0,3,Anaheim,92801,CA,Orange,2850.0,5000.0
M2840720206,single_family,649000,1.0,2.0,3,Anaheim,92801,CA,Orange,2153.0,7449.0
M1731369960,single_family,639000,0.0,2.0,4,Anaheim,92804,CA,Orange,1531.0,6565.0
M1813375852,single_family,799900,0.0,2.0,3,Anaheim Hills,92807,CA,Orange,1450.0,5552.0
M1040029864,single_family,485000,0.0,2.0,3,Anaheim,92806,CA,Orange,1471.0,11250.0
M2982645362,single_family,439950,0.0,1.0,1,Anaheim,92805,CA,Orange,1662.0,12300.0
M1010738834,single_family,527500,0.0,1.0,2,Anaheim,92805,CA,Orange,1363.0,7200.0
M1170911003,single_family,895000,1.0,3.0,4,Anaheim Hills,92807,CA,Orange,1237.0,6435.0
M1117322578,single_family,724900,0.0,2.0,3,Anaheim,92807,CA,Orange,984.0,6800.0
M1652850619,single_family,659900,0.0,2.0,4,Anaheim,92804,CA,Orange,3240.0,5141.0
M2272580706,single_family,620000,0.0,2.0,4,Anaheim,92804,CA,Orange,2237.0,6500.0
M2973801961,single_family,565000,1.0,1.0,3,Anaheim,92805,CA,Orange,1856.0,5000.0
P417000466593,single_family,562990,0.0,3.0,2,Anaheim,92805,CA,Orange,2969.0,13524.0
P417000466592,single_family,490990,1.0,2.0,2,Anaheim,92805,CA,Orange,1754.0,7650.0
M1947154472,single_family,850000,0.0,2.0,3,Los Angeles,90043,CA,Los Angeles,1425.0,5649.0
M1877462085,single_family,624900,0.0,2.0,3,Los Angeles,90062,CA,Los Angeles,1268.0,5470.0
M2313200155,single_family,610000,0.0,2.0,3,Sun Valley,91352,CA,Los Angeles,1300.0,10487.0
M2358860381,single_family,1999000,0.0,4.0,3,West Los Angeles,90064,CA,Los Angeles,2573.0,6026.0
M2263164590,single_family,739000,0.0,2.0,4,Los Angeles,90037,CA,Los Angeles,1820.0,5941.0
M1276174176,single_family,550888,0.0,1.0,2,Gardena,90247,CA,Los Angeles,956.0,6812.0
M9989153981,single_family,449900,0.0,2.0,3,Los Angeles,90059,CA,Los Angeles,1150.0,2834.0
M1937357901,single_family,395000,0.0,2.0,4,Los Angeles,90002,CA,Los Angeles,1360.0,3326.0
M1612812659,single_family,699000,1.0,2.0,4,Northridge,91343,CA,Los Angeles,1816.0,7858.0
M2829660625,single_family,390000,0.0,1.0,3,Los Angeles,90058,CA,Los Angeles,980.0,2623.0
M2177041774,single_family,500000,0.0,1.0,3,Pacoima,91331,CA,Los Angeles,1765.0,7947.0
M1694873487,single_family,659000,0.0,1.0,3,Los Angeles,90032,CA,Los Angeles,988.0,5097.0
M2467772283,single_family,2599900,1.0,4.0,3,Los Angeles,90046,CA,Los Angeles,2500.0,6056.0
M1186436564,single_family,1399000,0.0,1.0,3,Culver City,90230,CA,Los Angeles,1321.0,4647.0
M1263009852,single_family,900000,0.0,2.0,4,Los Angeles,90007,CA,Los Angeles,2736.0,6590.0
M2305959190,single_family,1313600,0.0,6.0,5,Porter Ranch,91326,CA,Los Angeles,4694.0,11133.0
M2309035113,single_family,719000,0.0,2.0,4,Harbor City,90710,CA,Los Angeles,1574.0,5046.0
M2552965376,single_family,559000,0.0,2.0,3,Los Angeles,90047,CA,Los Angeles,1640.0,4928.0
M2546656060,single_family,375000,0.0,1.0,2,Los Angeles,90059,CA,Los Angeles,946.0,4145.0
M1392017025,single_family,625000,0.0,2.0,3,Canoga Park,91304,CA,Los Angeles,1617.0,7507.0
M1164113041,single_family,719900,0.0,2.0,3,Lake Balboa,91406,CA,Los Angeles,1312.0,6762.0
M1542484825,single_family,1275000,0.0,2.0,2,Los Angeles,90027,CA,Los Angeles,1100.0,6896.0
M1877096426,single_family,899000,0.0,2.0,3,Woodland Hills,91364,CA,Los Angeles,1701.0,6209.0
M2175447562,single_family,1995000,1.0,4.0,5,Encino,91316,CA,Los Angeles,4362.0,18284.0
M1319638341,single_family,2199000,0.0,4.0,3,Studio City,91604,CA,Los Angeles,3707.0,18001.0
M2162479014,single_family,1549000,1.0,3.0,3,Encino,91316,CA,Los Angeles,2665.0,18869.0
M2149324136,single_family,4095000,2.0,4.0,5,Encino,91316,CA,Los Angeles,5373.0,30635.0
M1088111030,single_family,1249000,1.0,2.0,3,Sherman Oaks,91401,CA,Los Angeles,1636.0,5436.0
M2188657375,single_family,749900,0.0,4.0,5,Arleta,91331,CA,Los Angeles,2037.0,7505.0
M1739014736,single_family,2399000,1.0,5.0,5,Sherman Oaks,91423,CA,Los Angeles,4433.0,11199.0
M1532404128,single_family,739000,0.0,2.0,3,Granada Hills,91344,CA,Los Angeles,1654.0,11985.0
M1644691487,single_family,849000,0.0,2.0,4,Woodland Hills,91367,CA,Los Angeles,1570.0,7839.0
M1574797546,single_family,280000,0.0,1.0,2,Los Angeles,90047,CA,Los Angeles,1304.0,6978.0
M9471706152,single_family,2570,0.0,2.0,2,Van Nuys,91411,CA,Los Angeles,1125.0,16000.0
M1441377490,single_family,735000,1.0,2.0,3,Van Nuys,91401,CA,Los Angeles,1671.0,1394.0
M1706698164,single_family,1180999,0.0,3.0,3,Los Angeles,90019,CA,Los Angeles,1870.0,5600.0
M1634556402,single_family,895000,0.0,2.0,5,Los Angeles,90006,CA,Los Angeles,2896.0,5595.0
M2048749655,single_family,845999,0.0,2.0,3,Porter Ranch,91326,CA,Los Angeles,2358.0,11566.0
M1925255243,single_family,799000,0.0,4.0,4,Chatsworth,91311,CA,Los Angeles,2354.0,7534.0
M1976294664,single_family,845000,0.0,2.0,3,La Crescenta,91214,CA,Los Angeles,1731.0,7535.0
M1506695944,single_family,2675000,0.0,3.0,3,Los Angeles,90048,CA,Los Angeles,1979.0,5749.0
M2738614856,single_family,5500000,0.0,5.0,4,Santa Monica,90402,CA,Los Angeles,5228.0,15018.0
M1423084745,single_family,2750000,0.0,4.0,4,Los Angeles,90027,CA,Los Angeles,2768.0,9828.0
M1601216653,single_family,1895000,0.0,4.0,5,Woodland Hills,91364,CA,Los Angeles,4011.0,15934.0
M1901584522,single_family,8995000,1.0,5.0,5,Los Angeles,90077,CA,Los Angeles,6550.0,17883.0
M1778342901,single_family,1499000,0.0,4.0,4,Westchester,90045,CA,Los Angeles,1500.0,4832.0
M2936965724,single_family,9995000,2.0,9.0,8,Encino,91436,CA,Los Angeles,9839.0,23469.0
M1432681688,single_family,1150000,0.0,2.0,3,Los Angeles,90016,CA,Los Angeles,2044.0,7821.0
M2757083019,single_family,1199000,0.0,2.0,2,Sherman Oaks,91403,CA,Los Angeles,1450.0,4792.0
M1269852264,single_family,4690000,0.0,4.0,4,Beverly Hills,90210,CA,Los Angeles,6091.0,15411.0
M2877399523,single_family,1950000,0.0,3.0,3,Los Angeles,90069,CA,Los Angeles,3012.0,2838.0
M1271920873,single_family,2799000,1.0,2.0,3,Venice,90291,CA,Los Angeles,1244.0,8354.0
M2482481661,single_family,295000,0.0,2.0,3,Panorama City,91402,CA,Los Angeles,4220.0,6997.0
M2136896204,single_family,3295000,0.0,5.0,6,Los Angeles,90036,CA,Los Angeles,1982.0,7718.0
M2921292506,single_family,2385000,0.0,2.0,3,Pacific Palisades,90272,CA,Los Angeles,3300.0,9472.0
M2879933607,single_family,3695000,0.0,3.0,4,Los Angeles,90069,CA,Los Angeles,1990.0,7280.0
M2917874189,single_family,1475000,1.0,2.0,4,Sherman Oaks,91423,CA,Los Angeles,1366.0,4995.0
M1702558495,single_family,1359000,0.0,2.0,3,Los Angeles,90034,CA,Los Angeles,1234.0,5501.0
M2405483224,single_family,665000,0.0,1.0,3,Los Angeles,90062,CA,Los Angeles,1662.0,7990.0
M1161094500,single_family,735000,0.0,2.0,4,Van Nuys,91406,CA,Los Angeles,2114.0,6143.0
M2596351157,single_family,1750000,1.0,2.0,2,Los Angeles,90026,CA,Los Angeles,1531.0,5751.0
M2055329279,single_family,1524999,0.0,2.0,3,Los Angeles,90066,CA,Los Angeles,1230.0,6014.0
M1957155043,single_family,325000,0.0,2.0,3,Reseda,91335,CA,Los Angeles,3701.0,18797.0
M1141987741,single_family,3495000,0.0,4.0,3,Los Angeles,90046,CA,Los Angeles,3256.0,5898.0
